1,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,left,0.7041166424751282,0.8833973407745361,-7.356535292046829e-08,0.6709938049316406,0.940183162689209,0.012838529422879219,0.6226506233215332,0.972175121307373,0.004775026813149452,0.5774127840995789,0.978894829750061,-0.008214852772653103,0.5447368621826172,0.9743077158927917,-0.019188273698091507,0.6244567036628723,1.0185456275939941,-0.013048499822616577,0.5590429306030273,1.0339109897613525,-0.027361804619431496,0.5481565594673157,1.0083750486373901,-0.030856117606163025,0.5570997595787048,0.9919368624687195,-0.03046915866434574,0.6261588931083679,0.9945198893547058,-0.029864897951483727,0.5544005632400513,0.9878058433532715,-0.03965340927243233,0.5553827881813049,0.9578010439872742,-0.036950111389160156,0.5740615129470825,0.9478071928024292,-0.03545654937624931,0.6264867186546326,0.9585436582565308,-0.045362576842308044,0.5569743514060974,0.9468912482261658,-0.04765905439853668,0.561856746673584,0.9217970967292786,-0.03326284885406494,0.5807994604110718,0.9145992398262024,-0.02558405138552189,0.6250050663948059,0.9172177910804749,-0.06047462299466133,0.5678152441978455,0.91140216588974,-0.05635061115026474,0.5709044337272644,0.8938271403312683,-0.042280297726392746,0.5877700448036194,0.8878666758537292,-0.03387526795268059
4,right,0.21209090948104858,0.666724443435669,-1.3018862432545575e-07,0.22332914173603058,0.6048891544342041,-0.007945744320750237,0.2671157717704773,0.5591172575950623,-0.01979294791817665,0.31385141611099243,0.5454908013343811,-0.02929992973804474,0.34926533699035645,0.5503884553909302,-0.0350642167031765,0.2599993944168091,0.573937714099884,-0.042102329432964325,0.3293437659740448,0.5652428269386292,-0.060395706444978714,0.318908154964447,0.5740787982940674,-0.06250784546136856,0.3004700243473053,0.5796868205070496,-0.06011469289660454,0.2653769552707672,0.6194024085998535,-0.04451310634613037,0.33953896164894104,0.6085824370384216,-0.06452056765556335,0.32286521792411804,0.614473819732666,-0.06065225973725319,0.29786840081214905,0.6219833493232727,-0.054316043853759766,0.27270087599754333,0.6604316234588623,-0.04610259085893631,0.33894088864326477,0.643343448638916,-0.057778771966695786,0.3243778944015503,0.6476156711578369,-0.04584500938653946,0.3014804422855377,0.654406726360321,-0.035081323236227036,0.280060738325119,0.6929351687431335,-0.04834477975964546,0.3378453254699707,0.6811631321907043,-0.055488310754299164,0.3708702623844147,0.6770302057266235,-0.05429612472653389,0.39827078580856323,0.6761583089828491,-0.0525345653295517
4,left,0.6697458624839783,0.7474604249000549,-2.4033778345255996e-07,0.6227160692214966,0.7114356756210327,0.00621169526129961,0.5742709040641785,0.7008522152900696,0.004045716021209955,0.5343769192695618,0.7125036120414734,0.0006245160475373268,0.5177317261695862,0.7417567372322083,-0.0012051437515765429,0.5662689805030823,0.7347133159637451,-0.0077375308610498905,0.5054011940956116,0.7703313827514648,-0.01737222447991371,0.5160238146781921,0.7694992423057556,-0.02094927243888378,0.5358664393424988,0.761226236820221,-0.019968515262007713,0.573976993560791,0.7693380117416382,-0.012763048522174358,0.5129508972167969,0.8007537126541138,-0.017189914360642433,0.524832546710968,0.7965808510780334,-0.016237106174230576,0.5441963076591492,0.7861738204956055,-0.01456920150667429,0.5809141993522644,0.8014131188392639,-0.016650788486003876,0.5261256098747253,0.8255263566970825,-0.015828976407647133,0.5359969139099121,0.8194286823272705,-0.00806660857051611,0.5529699921607971,0.8100805282592773,-0.0032812554854899645,0.585367739200592,0.8280393481254578,-0.019671516492962837,0.542715847492218,0.8503009676933289,-0.014132324606180191,0.5503801107406616,0.8471827507019043,-0.0035639251582324505,0.5633622407913208,0.8408500552177429,0.0040591503493487835
5,right,0.21471412479877472,0.682807981967926,-1.0748110845781866e-08,0.23239147663116455,0.620976448059082,-0.008089391514658928,0.28061750531196594,0.5857738256454468,-0.018766136839985847,0.3273775577545166,0.5833598971366882,-0.02747388184070587,0.36106622219085693,0.6041641235351562,-0.033919770270586014,0.2773289382457733,0.6051711440086365,-0.03534426540136337,0.3381339907646179,0.5999020934104919,-0.05093441158533096,0.33963650465011597,0.6055930852890015,-0.05376343056559563,0.33326300978660583,0.6095467209815979,-0.05331476032733917,0.2847977578639984,0.6525781154632568,-0.037691544741392136,0.35256311297416687,0.6454565525054932,-0.055606409907341,0.3383803963661194,0.6461532711982727,-0.05455944687128067,0.31666451692581177,0.6513217091560364,-0.05011211335659027,0.29096999764442444,0.6977788209915161,-0.03907725214958191,0.3515726625919342,0.6847630739212036,-0.05055249109864235,0.3379572927951813,0.6831472516059875,-0.041689176112413406,0.31714513897895813,0.6867492198944092,-0.03244068846106529,0.29658687114715576,0.7348277568817139,-0.04107716307044029,0.35001954436302185,0.7295676469802856,-0.04901346564292908,0.38171321153640747,0.7309128642082214,-0.04861411079764366,0.40730059146881104,0.7363606691360474,-0.046654365956783295
5,left,0.6445918083190918,0.6122642755508423,-1.966029543609693e-07,0.6165784597396851,0.555986762046814,-0.006532405968755484,0.568221390247345,0.5256856083869934,-0.015269597060978413,0.5216087102890015,0.5297650694847107,-0.02228313870728016,0.49487239122390747,0.561196506023407,-0.028234774246811867,0.5777979493141174,0.5477229356765747,-0.030596258118748665,0.511298656463623,0.5722057223320007,-0.04728631675243378,0.5221650004386902,0.5725239515304565,-0.05386202037334442,0.5445806980133057,0.5698701739311218,-0.05408540368080139,0.5795553922653198,0.5945013761520386,-0.031147994101047516,0.5093336701393127,0.6078653335571289,-0.04340295121073723,0.5224828124046326,0.6063639521598816,-0.044436462223529816,0.5459996461868286,0.6063257455825806,-0.04344809800386429,0.5767378807067871,0.6361332535743713,-0.030839907005429268,0.5111503601074219,0.6431398391723633,-0.03780650347471237,0.5244998335838318,0.6399048566818237,-0.03066391684114933,0.5459020137786865,0.6387106776237488,-0.025013631209731102,0.5707067251205444,0.6722246408462524,-0.03055644780397415,0.5189446210861206,0.6762592792510986,-0.03337285295128822,0.5243613719940186,0.6764836311340332,-0.026863664388656616,0.5371705889701843,0.6787580847740173,-0.02159988507628441
