0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021260577159164924,0.0561374248223969,0.05561496921295886,0.08350382396702573,0.05297459222696199,0.08041703846121553,0.048023441961981474,0.06929117121951925,0.041265423469592916,0.05391460340709947,-33.580809546418706,-46.96121728264226,-70.45073059128264,-70.15899362808844,-79.52684721084124,-74.69632967875644,-88.09419855941974,-76.71718731491134,-96.46543868470239,-83.23406307751374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015396001821164813,0.04340748388068909,0.04325953537163389,0.07091991856407663,0.04316253980035749,0.07320726634939616,0.04140624213364455,0.03473453073757781,0.03912644573228955,0.030459399466898476,-14.671711511249104,-30.896635522037183,-56.78185026694406,-61.99784285765635,-68.58356938487128,-67.85807740598645,-80.34094805699678,-64.62595302639342,-93.02693191508396,-80.41879244100348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015232617248470104,0.04182480756285874,0.04295867528843728,0.0699111435546467,0.04233390375195521,0.07261238942614281,0.03978489449707511,0.03640444154381528,0.0367565781566414,0.03193792884942194,-10.771552261982512,-26.336856494600788,-53.14315364707352,-57.36034147936871,-64.56724561960453,-64.54227904541102,-76.3323386923786,-64.65928934299623,-89.84651230301199,-78.07051242329213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015259257123227857,0.04026222522895236,0.04072047724811067,0.06810303388537312,0.040375450749933414,0.07066780818082966,0.03829742969199205,0.036252255636382166,0.035993090488743835,0.03224370636348603,-1.2612144842820712,-17.915727968978302,-44.959792904773245,-51.73341332014817,-56.93636082916603,-57.57470670626212,-69.08211950875094,-60.0566266910779,-82.87603749926224,-71.3201903069084
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013426988583558983,0.03594307229035186,0.035046397614384626,0.05846890818140933,0.03504689193250055,0.062157624868118856,0.03341023146697291,0.03270163574798245,0.03152205742635979,0.029038502321228378,13.51306468183244,-7.55478517259975,-38.305944811262535,-45.06259278529428,-51.093380775563034,-51.89924228509302,-63.9344854308018,-55.02776702549659,-78.64524781046819,-66.99632351886581
